Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Ralley_Length
0,0,3,3,1,1,2,"['6', '39', '39*']",3
0,15,3,3,1,1,2,"['5nwdx,', '4', '18', '39', '38', '18*']",6
0,30,3,3,1,1,2,"['5', '39', '29', '37', '29', '37', '38', '38', '17*']",9
0,40,3,3,1,1,2,['4*'],1
0,0,3,4,1,1,1,"['6', '19nwdx']",2
15,0,3,4,1,1,1,"['4nwdx,', '6', '28nwdx']",3
30,0,3,4,1,1,1,"['4', '28', '37', '37nwdx']",4
40,0,3,4,1,1,1,"['6nwdx,', '6', '29nwdx']",3
0,0,4,4,1,1,2,"['4nwdx,', '6', '38', '29', '18', '28', '39', '38', '38', '28', '29', '29', '38', '27', '18', '18', '17nwdx']",17
15,0,4,4,1,1,2,"['4nwdx,', '4', '38*']",3
15,15,4,4,1,1,2,"['4nwdx,', '4', '38', '28', '28', '19', '37nwdx']",7
30,15,4,4,1,1,2,"['6', '19', '39nwdx']",3
30,30,4,4,1,1,2,"['4', '19nwdx']",2
30,40,4,4,1,1,2,['6*'],1
0,0,4,5,1,1,1,"['6', '18nwdx']",2
0,15,4,5,1,1,1,"['6', '28', '29', '39', '28nwdx']",5
0,30,4,5,1,1,1,"['4', '27', '19', '19', '28', '29', '39', '28', '39', '28', '39', '38', '29', '29', '28nwdx']",15
0,40,4,5,1,1,1,"['6nwdx,', '6', '29', '38nwdx']",4
0,0,0,0,0,0,2,"['6nwdx,', '6', '29', '19', '27', '38', '38*']",7
15,0,0,0,0,0,2,"['4', '17*']",2
15,15,0,0,0,0,2,"['4', '19nwdx']",2
15,30,0,0,0,0,2,"['4', '19nwdx']",2
30,30,0,0,0,0,2,"['4', '18', '28', '38', '19', '38*']",6
30,40,0,0,0,0,2,"['4', '17nwdx']",2
40,40,0,0,0,0,2,"['6nwdx,', '4nwdx']",2
40,50,0,0,0,0,2,"['4', '17', '38', '29', '17', '29', '18*']",7
0,0,0,1,0,0,1,"['6nwdx,', '5', '39', '29', '38', '28', '38', '28', '38', '19*']",10
15,0,0,1,0,0,1,"['6nwdx,', '6', '28nwdx']",3
30,0,0,1,0,0,1,"['4', '28', '37', '28', '37', '38nwdx']",6
40,0,0,1,0,0,1,"['6nwdx,', '6', '39', '37', '39nwdx']",5
40,15,0,1,0,0,1,"['6', '28', '28nwdx']",3
0,0,1,1,0,0,2,"['6', '37', '27', '18', '38', '38', '37', '39', '38', '18', '37', '37', '29', '37', '38', '39nwdx']",16
0,15,1,1,0,0,2,"['5', '39nwdx']",2
0,30,1,1,0,0,2,"['4', '17nwdx']",2
0,40,1,1,0,0,2,"['4nwdx,', '6', '17nwdx']",3
15,40,1,1,0,0,2,"['5', '38', '38', '38', '19nwdx']",5
30,40,1,1,0,0,2,"['6nwdx,', '5', '37', '27', '38', '28nwdx']",6
0,0,1,2,0,0,1,"['6', '19nwdx']",2
15,0,1,2,0,0,1,"['4', '17nwdx']",2
30,0,1,2,0,0,1,"['4', '18', '18', '27', '37', '17', '37', '37', '29', '19', '38', '18', '29', '27', '37', '39', '39', '38', '37', '39nwdx']",20
40,0,1,2,0,0,1,"['4', '28nwdx']",2
40,15,1,2,0,0,1,"['6', '27*']",2
40,30,1,2,0,0,1,"['6nwdx,', '6', '39', '19', '38', '38', '38', '38nwdx']",8
40,40,1,2,0,0,1,"['4nwdx,', '6', '29', '37', '28', '29', '18', '39', '38', '38', '17', '28nwdx']",12
50,40,1,2,0,0,1,['6*'],1
0,0,2,2,0,0,2,"['6nwdx,', '6', '39', '37*']",4
0,15,2,2,0,0,2,"['6nwdx,', '4', '18', '17', '39', '29', '17', '39', '27', '18*']",10
0,30,2,2,0,0,2,"['4', '18', '38', '29', '28', '38nwdx']",6
15,30,2,2,0,0,2,"['4', '18', '18', '38', '29', '28', '39', '28', '18nwdx']",9
30,30,2,2,0,0,2,"['4', '18', '29', '29', '37', '39', '38', '38', '38', '37', '19', '29', '28nwdx']",13
40,30,2,2,0,0,2,"['5', '38', '29', '39', '29', '38', '38nwdx']",7
0,0,3,2,0,0,1,"['6nwdx,', '5nwdx']",2
15,0,3,2,0,0,1,"['6', '37', '28', '17', '18*']",5
15,15,3,2,0,0,1,"['4nwdx,', '6nwdx']",2
30,15,3,2,0,0,1,"['6', '29', '18*']",3
40,15,3,2,0,0,1,"['4', '18nwdx']",2
0,0,4,2,0,0,2,"['4nwdx,', '6', '28', '19', '18', '39', '28', '39', '19', '37', '37', '39', '39', '37', '39', '38', '18', '38*']",18
0,15,4,2,0,0,2,"['6', '18', '19', '28', '38', '39', '29', '39', '29', '19', '39', '17', '19*']",13
0,30,4,2,0,0,2,['6*'],1
15,30,4,2,0,0,2,"['6nwdx,', '6', '29', '18', '37', '38', '38', '18', '29', '28nwdx']",10
15,40,4,2,0,0,2,"['4', '18nwdx']",2
0,0,4,3,0,0,1,"['4', '19', '38', '27', '38', '38', '29', '39', '38', '39nwdx']",10
15,0,4,3,0,0,1,['6*'],1
30,0,4,3,0,0,1,"['6', '28', '29', '29', '39', '38', '38', '29', '38', '28nwdx']",10
40,0,4,3,0,0,1,"['4nwdx,', '6', '28', '29', '39', '17*']",6
0,0,5,3,0,0,2,"['6nwdx,', '6', '38nwdx']",3
0,15,5,3,0,0,2,"['4nwdx,', '5', '38', '19', '37', '38', '38', '39', '28nwdx']",9
0,30,5,3,0,0,2,"['6', '17', '17', '38nwdx']",4
15,30,5,3,0,0,2,"['6', '17*']",2
15,40,5,3,0,0,2,"['5nwdx,', '6', '38', '29', '28', '37', '28', '28', '39', '18', '38', '19*']",12
0,0,5,4,0,0,1,"['4nwdx,', '6', '18nwdx']",3
15,0,5,4,0,0,1,['4*'],1
30,0,5,4,0,0,1,['6*'],1
40,0,5,4,0,0,1,"['4', '18', '38', '19nwdx']",4
0,0,0,0,1,0,2,"['6', '18', '29', '28', '39', '28nwdx']",6
0,15,0,0,1,0,2,"['6nwdx,', '5', '19', '18', '18', '18', '29', '38', '28', '18', '37', '38*']",12
0,30,0,0,1,0,2,"['6', '18', '19', '39', '27', '38nwdx']",6
0,40,0,0,1,0,2,"['4nwdx,', '5', '37nwdx']",3
15,40,0,0,1,0,2,"['6nwdx,', '5', '39', '27', '38', '27', '39*']",7
30,40,0,0,1,0,2,"['4nwdx,', '6', '17', '29', '27', '19nwdx']",6
0,0,0,1,1,0,1,"['6nwdx,', '4', '18', '17', '29nwdx']",5
0,15,0,1,1,0,1,"['6nwdx,', '6', '28', '19', '38', '19', '18', '37nwdx']",8
15,15,0,1,1,0,1,"['4', '37nwdx']",2
30,15,0,1,1,0,1,"['6', '38', '19', '29', '38', '37', '39', '19nwdx']",8
30,30,0,1,1,0,1,"['4', '37', '39', '39', '27nwdx']",5
30,40,0,1,1,0,1,"['6', '39*']",2
40,40,0,1,1,0,1,"['4', '18nwdx']",2
50,40,0,1,1,0,1,"['6', '27', '39*']",3
40,40,0,1,1,0,1,"['6', '37', '27nwdx']",3
50,40,0,1,1,0,1,"['4nwdx,', '6', '29nwdx']",3
40,40,0,1,1,0,1,"['4nwdx,', '6nwdx']",2
40,50,0,1,1,0,1,"['4nwdx,', '6', '29', '39nwdx']",4
0,0,0,2,1,0,2,"['6nwdx,', '6', '29', '28', '38', '28', '28', '27', '29', '29', '19', '39', '37', '28nwdx']",14
15,0,0,2,1,0,2,"['6', '17*']",2
15,15,0,2,1,0,2,"['4nwdx,', '5', '38', '27', '39', '38', '39nwdx']",7
30,15,0,2,1,0,2,"['4', '17*']",2
40,15,0,2,1,0,2,"['4', '18*']",2
40,30,0,2,1,0,2,"['4', '18', '39', '19nwdx']",4
40,40,0,2,1,0,2,"['6nwdx,', '5', '38nwdx']",3
40,50,0,2,1,0,2,"['5', '39', '37', '38', '29', '29', '18*']",7
0,0,0,3,1,0,1,"['4', '18', '18*']",3
0,15,0,3,1,0,1,"['6nwdx,', '6', '39', '37', '28', '38', '39', '38', '38', '29', '38', '39', '38', '28', '28', '29nwdx']",16
15,15,0,3,1,0,1,"['4', '38', '38', '38nwdx']",4
15,30,0,3,1,0,1,"['4nwdx,', '6', '28', '18nwdx']",4
30,30,0,3,1,0,1,['6*'],1
30,40,0,3,1,0,1,"['6', '29', '19nwdx']",3
0,0,0,4,1,0,2,"['4', '28', '38', '37', '39nwdx']",5
0,15,0,4,1,0,2,"['6nwdx,', '5', '39', '38*']",4
0,30,0,4,1,0,2,"['6nwdx,', '6', '18', '38', '38', '39', '38', '39', '18', '29', '38', '39', '39', '28', '37', '39', '29', '29', '38', '38', '38nwdx']",21
0,40,0,4,1,0,2,"['5nwdx,', '4', '17', '19', '37', '18', '38', '27', '29nwdx']",9
15,40,0,4,1,0,2,"['4nwdx,', '4', '38*']",3
0,0,0,5,1,0,1,"['4', '17nwdx']",2
15,0,0,5,1,0,1,"['4', '19nwdx']",2
15,15,0,5,1,0,1,"['4nwdx,', '6nwdx']",2
15,30,0,5,1,0,1,"['6nwdx,', '5', '17', '28', '28', '38nwdx']",6
30,30,0,5,1,0,1,"['4nwdx,', '6*']",2
30,40,0,5,1,0,1,"['6nwdx,', '6', '37', '29', '38', '28nwdx']",6
40,40,0,5,1,0,1,"['6', '27nwdx']",2
40,50,0,5,1,0,1,"['6', '37', '29nwdx']",3
40,40,0,5,1,0,1,"['4nwdx,', '4', '38nwdx']",3
40,50,0,5,1,0,1,"['4', '37', '18', '29*']",4
40,40,0,5,1,0,1,"['4', '28nwdx']",2
50,40,0,5,1,0,1,"['6', '29', '17', '18', '38', '18nwdx']",6
40,40,0,5,1,0,1,"['6nwdx,', '6nwdx']",2
50,40,0,5,1,0,1,"['4', '28nwdx']",2
0,0,1,5,1,0,2,"['6', '29', '18', '18', '28', '27nwdx']",6
15,0,1,5,1,0,2,"['6nwdx,', '5', '37', '37', '29', '18nwdx']",6
30,0,1,5,1,0,2,"['4', '19', '19nwdx']",3
40,0,1,5,1,0,2,"['6nwdx,', '5', '19', '29', '29', '29nwdx']",6
0,0,2,5,1,0,1,"['5', '38', '39', '39', '27', '38', '27', '29', '39', '39', '38', '38', '29', '37', '37', '38', '38', '39', '37nwdx']",19
15,0,2,5,1,0,1,['6*'],1
30,0,2,5,1,0,1,"['6', '38', '18*']",3
40,0,2,5,1,0,1,"['4nwdx,', '6', '28nwdx']",3
0,0,3,5,1,0,2,"['6', '28nwdx']",2
0,15,3,5,1,0,2,"['4', '17nwdx']",2
0,30,3,5,1,0,2,"['6', '18', '28', '38', '39', '39nwdx']",6
0,40,3,5,1,0,2,"['4nwdx,', '4', '39nwdx']",3
0,0,0,0,1,1,1,"['6nwdx,', '4', '17', '17', '38', '28', '38', '39', '37', '29', '38', '38', '28nwdx']",13
0,15,0,0,1,1,1,"['6', '28', '18', '28', '38nwdx']",5
15,15,0,0,1,1,1,['6*'],1
30,15,0,0,1,1,1,"['6nwdx,', '6', '27', '19', '29', '19', '39nwdx']",7
30,30,0,0,1,1,1,"['4', '39', '29', '28', '38nwdx']",5
40,30,0,0,1,1,1,"['6', '39', '38*']",3
0,0,1,0,1,1,2,"['4', '28', '39', '29nwdx']",4
15,0,1,0,1,1,2,"['4nwdx,', '4', '39', '27', '38', '17', '29', '17nwdx']",8
15,15,1,0,1,1,2,"['6', '19', '39*']",3
15,30,1,0,1,1,2,"['4', '19nwdx']",2
15,40,1,0,1,1,2,['4*'],1
0,0,1,1,1,1,1,"['4', '18nwdx']",2
0,15,1,1,1,1,1,"['4nwdx,', '6', '29', '38nwdx']",4
0,30,1,1,1,1,1,"['6nwdx,', '6', '18', '39nwdx']",4
15,30,1,1,1,1,1,"['6', '38', '18', '18nwdx']",4
15,40,1,1,1,1,1,"['6', '28', '29', '38*']",4
30,40,1,1,1,1,1,"['6', '18nwdx']",2
0,0,1,2,1,1,2,"['4', '18', '38', '38', '29', '29', '38', '39', '38', '28', '38nwdx']",11
0,15,1,2,1,1,2,"['6', '19nwdx']",2
15,15,1,2,1,1,2,"['6nwdx,', '4', '18*']",3
30,15,1,2,1,1,2,"['4', '18*']",2
30,30,1,2,1,1,2,"['5', '38', '38', '29', '37', '39', '38', '39', '17', '39', '19', '28', '29', '37', '28', '37', '37', '28', '39', '38', '29', '28', '18', '39', '28', '38', '39*']",27
40,30,1,2,1,1,2,"['4', '18', '17nwdx']",3
40,40,1,2,1,1,2,"['6nwdx,', '4', '18', '19', '37', '38', '38', '39', '38', '27', '39', '28', '17nwdx']",13
50,40,1,2,1,1,2,"['4nwdx,', '4nwdx']",2
40,40,1,2,1,1,2,"['4nwdx,', '4', '39', '38', '38', '38', '38nwdx']",7
40,50,1,2,1,1,2,['6*'],1
40,40,1,2,1,1,2,"['6', '18', '28', '39', '18', '38', '17nwdx']",7
40,50,1,2,1,1,2,"['6nwdx,', '4', '19nwdx']",3
0,0,1,3,1,1,1,"['5', '38', '38', '39nwdx']",4
0,15,1,3,1,1,1,"['4nwdx,', '6', '29', '38nwdx']",4
15,15,1,3,1,1,1,"['6nwdx,', '6', '28', '18', '19', '28', '29', '18', '39', '38', '37', '29', '28', '38', '38', '38', '29', '37', '38', '38', '38', '38', '38', '29', '27', '38', '38', '37*']",28
30,15,1,3,1,1,1,"['6nwdx,', '6', '17nwdx']",3
40,15,1,3,1,1,1,"['6', '28', '29', '29', '27', '29', '28', '19', '39', '28', '28', '38', '39', '19', '38', '29', '38', '18nwdx']",18
40,30,1,3,1,1,1,"['4nwdx,', '6', '29', '38', '38', '39', '18', '38', '19', '38nwdx']",10
0,0,2,3,1,1,2,"['6', '28', '29', '29', '39', '17nwdx']",6
0,15,2,3,1,1,2,['4*'],1
15,15,2,3,1,1,2,"['4', '19', '39nwdx']",3
15,30,2,3,1,1,2,"['6', '17', '39*']",3
15,40,2,3,1,1,2,"['4', '19', '39', '28', '38', '37', '29', '38', '38', '38', '37', '37nwdx']",12
0,0,2,4,1,1,1,"['4', '18nwdx']",2
15,0,2,4,1,1,1,"['4', '29', '28', '18', '39', '17', '38', '37', '28', '38', '28', '37', '38', '28', '37', '38', '38*']",17
15,15,2,4,1,1,1,"['4', '27', '38', '38', '18nwdx']",5
30,15,2,4,1,1,1,"['4', '37', '18*']",3
40,15,2,4,1,1,1,"['6', '29', '18', '29nwdx']",4
0,0,3,4,1,1,2,"['4nwdx,', '6', '29', '38', '37nwdx']",5
0,15,3,4,1,1,2,"['6nwdx,', '5', '19', '18', '39', '29', '38nwdx']",7
15,15,3,4,1,1,2,"['5', '38', '19nwdx']",3
15,30,3,4,1,1,2,"['6', '18nwdx']",2
30,30,3,4,1,1,2,"['6', '19*']",2
40,30,3,4,1,1,2,"['6nwdx,', '4nwdx']",2
40,40,3,4,1,1,2,"['4nwdx,', '4', '39', '38', '29', '28', '38nwdx']",7
50,40,3,4,1,1,2,"['6', '18', '17nwdx']",3
0,0,4,4,1,1,1,"['6', '19', '37', '39', '18', '38', '29', '27', '19', '39', '18', '38', '39', '38', '39', '39', '28', '39', '29', '27', '38', '28', '37', '39', '28nwdx']",25
15,0,4,4,1,1,1,"['4nwdx,', '6', '28nwdx']",3
30,0,4,4,1,1,1,"['4nwdx,', '6', '18nwdx']",3
30,15,4,4,1,1,1,"['6', '27', '37nwdx']",3
40,15,4,4,1,1,1,"['6', '19nwdx']",2
0,0,5,4,1,1,2,"['6', '38nwdx']",2
0,15,5,4,1,1,2,['6*'],1
15,15,5,4,1,1,2,"['4', '19*']",2
15,30,5,4,1,1,2,"['6', '18', '28', '37nwdx']",4
30,30,5,4,1,1,2,"['6nwdx,', '4', '18', '28', '38*']",5
30,40,5,4,1,1,2,"['6nwdx,', '6', '18', '19', '38nwdx']",5
0,0,5,5,1,1,1,"['4', '19', '29', '19nwdx']",4
15,0,5,5,1,1,1,"['4', '29', '29', '28', '38*']",5
30,0,5,5,1,1,1,"['4', '28nwdx']",2
30,15,5,5,1,1,1,"['6nwdx,', '6', '29', '38', '19*']",5
40,15,5,5,1,1,1,"['6', '18', '29', '19', '37', '28', '38', '38nwdx']",8
40,30,5,5,1,1,1,"['6', '27', '39nwdx']",3
0,0,6,5,1,1,2,"['4', '29', '29', '18', '28', '18', '38', '29', '28', '19', '29', '37', '38', '28nwdx']",14
0,15,6,5,1,1,2,"['6nwdx,', '6', '18', '18', '19', '29', '38', '19*']",8
0,30,6,5,1,1,2,"['4nwdx,', '5', '37', '38', '37', '28', '29', '29', '18', '37*']",10
0,40,6,5,1,1,2,"['4', '19nwdx']",2
15,40,6,5,1,1,2,"['5', '39*']",2
30,40,6,5,1,1,2,"['6nwdx,', '5', '19', '19nwdx']",4
0,0,6,6,1,1,1,['6*'],1
1,0,6,6,1,1,2,"['6', '28', '28', '37', '38', '28', '39', '39', '37', '28nwdx']",10
1,1,6,6,1,1,2,"['5', '39', '38', '18nwdx']",4
1,2,6,6,1,1,1,"['4nwdx,', '6', '19', '38', '39', '38', '38nwdx']",7
1,3,6,6,1,1,1,"['4nwdx,', '6', '28', '19', '29', '39', '39', '18nwdx']",8
1,4,6,6,1,1,2,"['4', '18', '38', '28', '27', '28', '39nwdx']",7
1,5,6,6,1,1,2,"['4nwdx,', '4', '38nwdx']",3
1,6,6,6,1,1,1,['4*'],1
2,6,6,6,1,1,1,"['6', '19', '27', '28', '28', '28', '38', '38', '29', '28nwdx']",10
3,6,6,6,1,1,2,"['4', '27', '29', '29', '38', '38nwdx']",6
0,0,0,0,0,0,1,"['6', '18', '39*']",3
15,0,0,0,0,0,1,"['4nwdx,', '6', '38', '29', '39', '39', '37', '38', '18', '29', '29', '37', '38', '37', '37', '37', '37', '38', '29nwdx']",19
30,0,0,0,0,0,1,"['6', '28', '28', '29', '38', '27', '38', '38nwdx']",8
40,0,0,0,0,0,1,['4*'],1
0,0,1,0,0,0,2,"['4nwdx,', '6', '39nwdx']",3
0,15,1,0,0,0,2,"['4nwdx,', '5', '18', '18', '37', '39', '37', '27', '37', '38*']",10
0,30,1,0,0,0,2,"['6', '19nwdx']",2
0,40,1,0,0,0,2,"['4', '18nwdx']",2
0,0,1,1,0,0,1,"['5', '38', '39', '37', '28', '27', '18', '38', '19', '18', '38', '38', '37', '39', '18', '39nwdx']",16
15,0,1,1,0,0,1,"['4', '38nwdx']",2
30,0,1,1,0,0,1,"['6', '29nwdx']",2
40,0,1,1,0,0,1,"['6', '29', '18*']",3
40,15,1,1,0,0,1,"['4', '29', '27', '18', '28nwdx']",5
40,30,1,1,0,0,1,"['6', '29', '17', '18', '29', '19', '38nwdx']",7
40,40,1,1,0,0,1,"['4', '28', '38', '37', '29', '28', '39nwdx']",7
50,40,1,1,0,0,1,"['6', '28nwdx']",2
40,40,1,1,0,0,1,"['6', '27', '38', '28', '28nwdx']",5
50,40,1,1,0,0,1,"['6nwdx,', '6', '28', '18', '37', '38', '18', '38', '39', '29', '27nwdx']",11
0,0,2,1,0,0,2,['6*'],1
15,0,2,1,0,0,2,"['6', '17*']",2
15,15,2,1,0,0,2,"['6', '18nwdx']",2
15,30,2,1,0,0,2,"['6nwdx,', '6', '19', '18', '38', '28', '39', '29', '38', '38', '37', '38', '29nwdx']",13
15,40,2,1,0,0,2,"['4', '17nwdx']",2
0,0,2,2,0,0,1,"['4', '19nwdx']",2
0,15,2,2,0,0,1,"['4', '27', '27', '38', '28', '39', '38', '17', '29', '19', '38', '19', '29', '29', '37', '37', '39', '27', '29', '17', '27nwdx']",21
15,15,2,2,0,0,1,"['6', '38', '19', '19', '38', '27nwdx']",6
30,15,2,2,0,0,1,['6*'],1
30,30,2,2,0,0,1,"['4nwdx,', '6', '39', '38', '28', '28', '39', '18', '28', '39nwdx']",10
30,40,2,2,0,0,1,"['5', '28', '17', '38', '38', '38', '38', '39', '29', '27', '19nwdx']",11
40,40,2,2,0,0,1,"['5', '17', '28', '29', '37', '38', '38*']",7
50,40,2,2,0,0,1,"['4nwdx,', '6', '39nwdx']",3
40,40,2,2,0,0,1,"['5nwdx,', '4', '38', '38', '28', '27', '19', '28', '18', '27', '38', '39', '38*']",13
50,40,2,2,0,0,1,"['6', '29', '19', '38', '29', '17', '38', '19', '28', '38', '28', '29', '28', '18nwdx']",14
0,0,3,2,0,0,2,"['6nwdx,', '6', '29', '38', '29', '19*']",6
15,0,3,2,0,0,2,"['6', '18*']",2
15,15,3,2,0,0,2,"['4', '18', '28', '29', '18', '39', '37', '38nwdx']",8
15,30,3,2,0,0,2,"['4', '19', '17', '28', '38', '27', '38', '38nwdx']",8
15,40,3,2,0,0,2,['4*'],1
30,40,3,2,0,0,2,"['5nwdx,', '6', '39', '38', '39*']",5
0,0,3,3,0,0,1,"['4nwdx,', '4', '39', '28', '28', '18*']",6
0,15,3,3,0,0,1,"['6nwdx,', '6', '27', '19', '17*']",5
15,15,3,3,0,0,1,"['4nwdx,', '6', '18', '37', '38', '39', '38', '39', '27', '38', '29', '38', '39', '29', '19nwdx']",15
30,15,3,3,0,0,1,"['4nwdx,', '6', '28', '29', '38', '38', '39', '28', '39', '37', '18', '39', '39', '29', '28', '38*']",16
40,15,3,3,0,0,1,"['4nwdx,', '6', '19', '18', '28', '27', '29', '39', '18', '18*']",10
0,0,4,3,0,0,2,"['4nwdx,', '6', '27', '29', '28nwdx']",5
15,0,4,3,0,0,2,"['6', '39', '38', '38', '17nwdx']",5
15,15,4,3,0,0,2,"['6nwdx,', '6', '17', '39', '38nwdx']",5
15,30,4,3,0,0,2,"['6nwdx,', '5', '18', '18', '37', '39', '37', '29', '27', '28', '18', '38', '39', '39*']",14
30,30,4,3,0,0,2,"['4', '19', '19', '38', '29', '37', '29', '29', '29', '38', '17nwdx']",11
30,40,4,3,0,0,2,"['6', '18nwdx']",2
0,0,4,4,0,0,1,"['6', '18nwdx']",2
15,0,4,4,0,0,1,"['6', '38', '17*']",3
15,15,4,4,0,0,1,"['6nwdx,', '6', '38', '19', '18', '39', '38', '29', '39', '28', '18', '28', '29', '29', '37', '37', '39*']",17
30,15,4,4,0,0,1,['6*'],1
30,30,4,4,0,0,1,"['4nwdx,', '6', '37', '37', '37', '29', '28', '28', '39', '37', '28', '28nwdx']",12
40,30,4,4,0,0,1,"['6', '19nwdx']",2
0,0,5,4,0,0,2,"['4nwdx,', '6', '28nwdx']",3
15,0,5,4,0,0,2,"['4nwdx,', '5nwdx']",2
15,15,5,4,0,0,2,"['6nwdx,', '4', '19nwdx']",3
15,30,5,4,0,0,2,"['5', '37', '18', '29', '19*']",5
15,40,5,4,0,0,2,"['6', '19', '18', '18', '17*']",5
30,40,5,4,0,0,2,"['4nwdx,', '5', '18', '17', '29', '39', '39', '27', '28', '39', '39', '39', '28', '39', '38', '29', '29', '38', '28', '18nwdx']",20
0,0,5,5,0,0,1,"['6', '19nwdx']",2
15,0,5,5,0,0,1,"['4', '37', '28', '38', '39*']",5
15,15,5,5,0,0,1,"['6', '29', '17nwdx']",3
30,15,5,5,0,0,1,"['4', '38nwdx']",2
40,15,5,5,0,0,1,"['6', '18nwdx']",2
0,0,6,5,0,0,2,['6*'],1
0,15,6,5,0,0,2,"['4', '19nwdx']",2
0,30,6,5,0,0,2,"['5', '39nwdx']",2
15,30,6,5,0,0,2,"['6nwdx,', '5nwdx']",2
15,40,6,5,0,0,2,"['4nwdx,', '5', '17', '28', '29', '27', '28', '38*']",8
0,0,6,6,0,0,1,"['6', '19', '18', '19', '38*']",5
0,1,6,6,0,0,2,"['4', '28', '37nwdx']",3
1,1,6,6,0,0,2,"['4', '18*']",2
2,1,6,6,0,0,1,"['5nwdx,', '5', '29', '39', '28', '29nwdx']",6
3,1,6,6,0,0,1,"['4', '29', '29', '28', '28', '18nwdx']",6
3,2,6,6,0,0,2,"['6nwdx,', '6', '39', '39', '37', '19', '19*']",7
3,3,6,6,0,0,2,['4*'],1
3,4,6,6,0,0,1,"['6nwdx,', '5', '19', '38', '38nwdx']",5
4,4,6,6,0,0,1,['6*'],1
4,5,6,6,0,0,2,"['6nwdx,', '6nwdx']",2
5,5,6,6,0,0,2,"['5', '38', '38', '38', '18', '29', '18', '38', '29nwdx']",9
5,6,6,6,0,0,1,"['6nwdx,', '6', '18', '18*']",4
0,0,0,0,0,1,2,"['6nwdx,', '5', '19', '38', '38*']",5
0,15,0,0,0,1,2,"['6', '19', '28', '38', '17', '39', '39*']",7
15,15,0,0,0,1,2,"['4nwdx,', '4', '38', '38nwdx']",4
30,15,0,0,0,1,2,"['6', '18', '28', '37*']",4
30,30,0,0,0,1,2,"['6nwdx,', '4', '18nwdx']",3
30,40,0,0,0,1,2,"['4nwdx,', '4', '39', '37', '29nwdx']",5
0,0,0,1,0,1,1,"['6', '18nwdx']",2
0,15,0,1,0,1,1,"['4', '37', '18', '19', '37', '39', '39', '28', '38', '28', '39nwdx']",11
15,15,0,1,0,1,1,"['4', '37', '18*']",3
30,15,0,1,0,1,1,"['4nwdx,', '6', '39nwdx']",3
40,15,0,1,0,1,1,"['4nwdx,', '6', '38', '28', '28', '39', '29', '38', '18nwdx']",9
0,0,1,1,0,1,2,['6*'],1
0,15,1,1,0,1,2,"['4', '19', '28*']",3
0,30,1,1,0,1,2,"['4', '17', '39', '39', '18', '39nwdx']",6
0,40,1,1,0,1,2,"['4nwdx,', '5', '19', '38*']",4
0,0,1,2,0,1,1,['6*'],1
0,15,1,2,0,1,1,"['6nwdx,', '4', '17', '38', '38', '28nwdx']",6
0,30,1,2,0,1,1,"['6nwdx,', '6', '37', '38', '37', '39nwdx']",6
15,30,1,2,0,1,1,"['6', '37', '29', '37', '39', '38', '39', '39', '39', '29', '18', '39', '39', '38', '28', '39', '29', '18', '38', '38nwdx']",20
15,40,1,2,0,1,1,"['4nwdx,', '6', '28', '28', '18', '38', '39', '38', '37', '38', '19', '19nwdx']",12
30,40,1,2,0,1,1,"['4', '28nwdx']",2
0,0,1,3,0,1,2,"['6', '29', '18nwdx']",3
15,0,1,3,0,1,2,"['4nwdx,', '6', '18*']",3
15,15,1,3,0,1,2,"['4', '19', '37', '37', '38', '28', '39', '38', '19', '39', '28', '38', '37*']",13
15,30,1,3,0,1,2,"['6nwdx,', '6', '19nwdx']",3
15,40,1,3,0,1,2,"['5', '38nwdx']",2
0,0,1,4,0,1,1,"['5nwdx,', '5', '38', '18*']",4
0,15,1,4,0,1,1,"['6', '28', '38', '38', '37nwdx']",5
15,15,1,4,0,1,1,"['6', '28', '38', '39', '38', '27', '17*']",7
30,15,1,4,0,1,1,"['4nwdx,', '6', '28', '29', '38', '29', '29nwdx']",7
30,30,1,4,0,1,1,"['4nwdx,', '6', '18', '38', '19', '39', '28', '17', '27', '38', '38', '38', '37', '29', '28', '38', '38', '38', '28', '39', '29', '28', '17', '38nwdx']",24
40,30,1,4,0,1,1,"['4nwdx,', '6', '28', '38', '37', '37', '19nwdx']",7
0,0,2,4,0,1,2,"['6', '18nwdx']",2
15,0,2,4,0,1,2,"['4', '18', '17', '18', '18', '19*']",6
15,15,2,4,0,1,2,"['4', '19', '29', '38', '17', '39', '38', '19', '39', '38', '19', '38', '39*']",13
30,15,2,4,0,1,2,"['4', '18*']",2
30,30,2,4,0,1,2,"['4nwdx,', '5', '39', '38', '39', '38', '39', '17', '39nwdx']",9
30,40,2,4,0,1,2,"['5', '39nwdx']",2
0,0,2,5,0,1,1,"['6', '17', '18', '38', '38', '38', '38', '28', '37', '37', '38', '27', '18', '38', '18', '18', '19', '39', '38*']",19
15,0,2,5,0,1,1,"['4', '27', '28', '29', '19', '18', '17*']",7
30,0,2,5,0,1,1,"['6', '28', '38', '27', '28', '28nwdx']",6
30,15,2,5,0,1,1,"['4', '29', '29', '18', '19', '19', '37', '29', '39nwdx']",9
40,15,2,5,0,1,1,"['6nwdx,', '6', '19', '28*']",4
0,0,3,5,0,1,2,"['6nwdx,', '6', '29', '38*']",4
15,0,3,5,0,1,2,"['6', '18*']",2
